"";"url";"total_sentence_count";"num_biased_sentences";"average_bias_strength";"biased_sentence_percentage";"conclusion";"domain";"newsguard"
"1159";"https://www.illinoispolicy.org/feds-charge-former-chicago-principal-with-taking-200000-in-school-overtime-scheme/";33;3;0,6;9,09090909090909;"The article exhibits bias regarding the coverage of the former principal's actions, particularly through the use of causal misunderstanding, emotional sensationalism, and anecdotal evidence biases. The topic discussed is the misuse of public funds in the education system, and the general bias tendency leans towards portraying the principal's actions in a negative light without a fully balanced or objective perspective.";"illinoispolicy.org";92,5
"1160";"https://www.illinoispolicy.org/illinois-infrastructure-ranks-high-but-state-finances-pose-big-threat/";44;4;0,6;9,09090909090909;"The article exhibits bias regarding the discussion of Illinois' infrastructure and state finances, with a general tendency towards using emotionally charged language, subjective opinions, and negative word choices to convey a sense of alarm and criticism.";"illinoispolicy.org";92,5
"1161";"https://www.illinoispolicy.org/illinois-lawmakers-want-voters-to-have-recall-power-over-madigan/";40;3;0,6;7,5;"The article exhibits bias regarding the topic of political leadership and corruption in Illinois, with a general tendency towards using emotionally charged language, subjective opinions presented as facts, and negatively connotated word choices to influence the reader's perception.";"illinoispolicy.org";92,5
"1162";"https://www.illinoispolicy.org/illinois-may-pay-bonuses-to-get-workers-to-take-jobs-again/";24;6;0,6;25;"The article exhibits bias regarding the discussion of Illinois' unemployment situation, particularly in its portrayal of the proposed back-to-work bonus and related policies as definitive and positive solutions, while downplaying potential complexities and alternative viewpoints. The biases identified include Word Choice Bias, Unsubstantiated Claims Bias, and Speculation Bias, indicating a general tendency to present certain policy measures and their outcomes in a more favorable light without a balanced or evidence-based perspective.";"illinoispolicy.org";92,5
"1163";"https://www.illinoispolicy.org/illinois-spent-4-18-million-nudging-voters-who-did-not-request-mail-in-ballots/";35;8;0,6;22,8571428571429;"The article exhibits bias regarding the government's actions related to mail-in voting and fiscal policy in Illinois, with a general tendency towards portraying these actions in a negative light through the use of word choice, projection, emotional sensationalism, causal misunderstanding, and opinionated biases.";"illinoispolicy.org";92,5
"1164";"https://www.illinoispolicy.org/illinois-still-logs-nearly-39000-unemployment-claims-as-pritzker-replaces-employment-chief/";36;9;0,711111111111111;25;"The article exhibits bias regarding the performance of the Illinois Department of Employment Security during the COVID-19 pandemic, with a general tendency to frame the department's actions and leadership in a negative light through the use of word choice, emotional sensationalism, anecdotal evidence, and opinionated statements.";"illinoispolicy.org";92,5
"1165";"https://www.illinoispolicy.org/illinois-unemployment-is-again-on-the-rise-as-pritzker-proposes-business-taxes/";28;3;0,733333333333333;10,7142857142857;"The article exhibits bias regarding the economic policies and actions of Gov. J.B. Pritzker, particularly in the context of unemployment and taxation. The biases identified include Word Choice Bias, Causal Misunderstanding Bias, and Opinionated Bias, indicating a general tendency to portray Pritzker's decisions in a negative light without fully considering alternative perspectives.";"illinoispolicy.org";92,5
"1166";"https://www.illinoispolicy.org/illinois-unemployment-pain-hits-all-regions-as-recovery-lags-midwest/";31;8;0,5875;25,8064516129032;"The article exhibits bias regarding Illinois' economic situation, particularly in its portrayal of the state's unemployment rates and the proposed tax policies' effects on job creation and businesses. The biases identified include Word Choice Bias, Generalization Bias, Emotional Sensationalism Bias, and Causal Misunderstanding Bias, indicating a tendency to present information in a way that could influence the reader's perception negatively towards Illinois' economic performance and the proposed tax policies.";"illinoispolicy.org";92,5
"1167";"https://www.illinoispolicy.org/jobs/";12;0;0;0;"The article does not seem to be biased as it primarily focuses on promoting job openings and the workplace culture without presenting information in a way that supports a preexisting narrative or shows any form of bias.";"illinoispolicy.org";92,5
"1168";"https://www.illinoispolicy.org/madigan-will-retire-with-2-9-million-public-pension-after-contributing-just-350000/";37;12;0,6;32,4324324324324;"The article is biased regarding the topic of public pensions in Illinois, demonstrating a general bias tendency through the use of word choice and opinionated statements that convey a negative judgment towards the pension system and specific individuals, without providing a balanced or comprehensive analysis of the complexities involved.";"illinoispolicy.org";92,5
"1169";"https://www.illinoispolicy.org/moodys-report-illinois-pension-debt-reaches-record-high-317-billion/";41;2;0,75;4,8780487804878;"The article exhibits bias regarding climate change activism, specifically through the use of Ad Hominem Bias, which undermines the credibility of individuals based on their personal attributes rather than engaging with the substance of the climate change issue.";"illinoispolicy.org";92,5
"1170";"https://www.illinoispolicy.org/our-story/";11;0;0;0;"The article does not seem to be biased as it primarily focuses on promoting the Illinois Policy Institute and its nonpartisan stance towards advocating for taxpayers in the state.";"illinoispolicy.org";92,5
"1171";"https://www.illinoispolicy.org/policy-research/";31;4;0,65;12,9032258064516;"The article exhibits bias regarding housing affordability, political influence, unemployment, and union dues' impact on the presidential election outcome, with a general tendency towards using word choice and causal misunderstanding biases.";"illinoispolicy.org";92,5
"1172";"https://www.illinoispolicy.org/pritzkers-budget-pushes-9-new-taxes-worth-nearly-1-billion/";98;12;0,6;12,2448979591837;"The article is biased regarding the discussion of Illinois' budget proposals, particularly in its portrayal of tax increases and budgeting strategies. It exhibits a general bias tendency through the use of word choice, speculation, and opinionated statements to convey a negative judgment on the actions and proposals of Governor J.B. Pritzker.";"illinoispolicy.org";92,5
"1173";"https://www.illinoispolicy.org/reports/";23;3;0,6;13,0434782608696;"The article exhibits bias regarding political spending, the actions of the Chicago Teachers Union, and the discussion on poverty, employing word choice, opinionated statements, and emotional sensationalism to influence the reader's perception negatively towards the subjects discussed.";"illinoispolicy.org";92,5
"1174";"https://www.illinoispolicy.org/state-unemployment-fraud-could-cost-illinoisans-more-than-1-billion/";40;8;0,6125;20;"The article exhibits bias regarding the reporting of unemployment fraud in Illinois, with a general tendency to use word choice, causal misunderstanding, emotional sensationalism, opinionated, and speculation biases to cast doubt on the integrity and capabilities of the Illinois Department of Employment Security (IDES) and to sensationalize the scale of the fraud issue.";"illinoispolicy.org";92,5
"1175";"https://www.independent.co.uk/news/world/americas/biden-cognitive-decline-australia-news-b1879533.html";24;5;0,72;20,8333333333333;"The article is biased against Joe Biden, specifically targeting his cognitive abilities and leadership through the use of ad hominem attacks and mockery, without substantial evidence or addressing his policies or actions.";"independent.co.uk";100
"1176";"https://www.independent.co.uk/news/world/americas/corn-pop-joe-biden-son-gang-fight-delaware-a9109141.html";23;2;0,6;8,69565217391304;"The article exhibits bias through the use of word choice, introducing skepticism and doubt regarding the credibility of Joe Biden's stories from the 1960s. The general bias tendency leans towards questioning the veracity of Biden's accounts.";"independent.co.uk";100
"1177";"https://www.independent.co.uk/news/world/americas/sperm-count-covid-vaccine-effect-b1868493.html";16;0;0;0;"The article does not seem to be biased as it provides a factual report on a study regarding the effects of Covid-19 vaccines on male fertility, without introducing any subjective or misleading information.";"independent.co.uk";100
"1178";"https://www.independent.co.uk/news/world/americas/us-politics/biden-g7-trump-laughing-macron-b1864348.html";38;8;0,6;21,0526315789474;"The article exhibits bias through the use of word choice, particularly in comparing the receptions and actions of Joe Biden and Donald Trump. The language used consistently portrays Biden in a more positive light while casting Trump in a negative or unfavorable manner, indicating a general bias towards favoring Biden over Trump in the context of international relations.";"independent.co.uk";100
"1179";"https://www.independent.co.uk/news/world/americas/us-politics/fauci-rand-paul-coronavirus-research-b1887394.html";30;4;0,6;13,3333333333333;"The article exhibits bias regarding the discussion on the origins of Covid-19 and the role of research funding, particularly through the use of ad hominem attacks and word choice that implies judgment about certain perspectives. The general bias tendency leans towards discrediting opposing viewpoints rather than presenting a balanced or objective analysis.";"independent.co.uk";100
"1180";"https://www.independent.co.uk/news/world/americas/us-politics/gaetz-taylor-greene-brass-band-b1891648.html";18;2;0,75;11,1111111111111;"The article exhibits bias through the use of Ad Hominem Bias and Word Choice Bias, particularly in the description of the protesters' actions and the labeling of Mr. Gaetz, indicating a general bias tendency against the individuals mentioned.";"independent.co.uk";100
"1181";"https://www.independent.co.uk/news/world/americas/us-politics/jennifer-allen-weisselberg-trump-organisation-b1876599.html";25;5;0,64;20;"The article exhibits bias regarding the personal and professional dynamics of the individuals involved in the Trump Organization investigation, employing projection, emotional sensationalism, speculation, and word choice biases to influence the reader's perception.";"independent.co.uk";100
"1182";"https://www.independent.co.uk/news/world/americas/us-politics/jim-jordan-nancy-pelosi-capitol-riot-b1802680.html";18;4;0,6;22,2222222222222;"The article exhibits bias regarding the accountability for the Capitol attack, with a general tendency to frame the accusations against Nancy Pelosi in a manner that supports the viewpoint of the House Republicans and implies her direct responsibility, while omitting a balanced examination of the decision-making process and the roles of other authorities.";"independent.co.uk";100
"1183";"https://www.independent.co.uk/news/world/americas/us-politics/marjorie-taylor-greene-matt-gaetz-protest-b1886185.html";28;7;0,6;25;"The article exhibits bias through the use of word choice, particularly in framing the actions and statements of Matt Gaetz and Marjorie Taylor Greene in a manner that evokes sympathy and portrays them as victims of unjust treatment by their political opponents. The general bias tendency leans towards presenting the lawmakers in a more favorable light, despite the controversies surrounding them, and implies a negative characterization of their opposition.";"independent.co.uk";100
"1184";"https://www.independent.co.uk/news/world/americas/us-politics/matt-gaetz-marjorie-taylor-greene-prison-b1893244.html";17;4;0,575;23,5294117647059;"The article exhibits bias through the use of word choice and the presentation of anecdotal evidence, particularly in the context of discussing the actions and statements of Matt Gaetz and Marjorie Taylor Greene regarding the conditions of Capitol rioters in custody. The general bias tendency leans towards portraying the lawmakers' efforts in a negative light, implying a lack of sincerity or genuine concern.";"independent.co.uk";100
"1185";"https://www.independent.co.uk/news/world/americas/us-politics/mccarthy-pulls-capitol-riot-committee-b1888160.html";33;3;0,6;9,09090909090909;"The article exhibits bias through the use of word choice and emotional sensationalism, particularly in the quotes from Mr. McCarthy, which may influence the reader's perception of the events surrounding the Capitol riot investigation.";"independent.co.uk";100
"1186";"https://www.independent.co.uk/news/world/americas/us-politics/paul-gosar-fbi-capitol-riot-b1877434.html";29;10;0,57;34,4827586206897;"The article is biased regarding the events of the Capitol riot and the subsequent investigations, with a general bias tendency towards portraying certain political figures and law enforcement in a negative light through the use of speculative claims, word choice, emotional sensationalism, and whataboutism.";"independent.co.uk";100
"1187";"https://www.independent.co.uk/news/world/americas/us-politics/pelosi-jan-6-banks-jordan-b1888133.html";14;1;0,5;7,14285714285714;"The article is politically biased, favoring the perspective of House Speaker Nancy Pelosi in her decision to reject the appointments of Reps Jim Banks and Jim Jordan to the January 6 Committee. The bias tendency leans towards supporting Pelosi's stance and discrediting the actions and statements of the rejected representatives.";"independent.co.uk";100
"1188";"https://www.independent.co.uk/news/world/americas/us-politics/putin-biden-clinton-comment-elections-b1867168.html";25;6;0,683333333333333;24;"The article exhibits bias regarding the discussion of the 2020 election and its aftermath, particularly in the way it frames the actions and statements of political figures. The biases identified include Projection Bias, Word Choice Bias, and Opinionated Bias, all of which contribute to a narrative that supports a specific viewpoint on the election's legitimacy and the role of certain political figures in the US-Russia relationship.";"independent.co.uk";100
"1189";"https://www.independent.co.uk/news/world/americas/us-politics/trump-lebron-james-arizona-rally-b1890184.html";27;3;0,6;11,1111111111111;"The article exhibits bias regarding gender identity and sports, particularly in the context of a public figure's speculative and derogatory remarks about transgender individuals and a prominent athlete. The biases identified include Word Choice Bias and Speculation Bias, indicating a tendency to use language and hypothetical scenarios that undermine the understanding and respect for gender diversity and the complexities of sports participation.";"independent.co.uk";100
"1190";"https://www.independent.co.uk/news/world/americas/us-politics/trump-rally-florida-desantis-latest-b1877774.html";42;10;0,67;23,8095238095238;"The article is biased regarding the coverage of Donald Trump's rally, particularly in its use of word choice to imply judgment and discredit the statements and actions of Trump and his associates. The topics discussed include election fraud, immigration policies, critical race theory, and infrastructure plans, with a general bias tendency towards portraying these issues through a negative and discrediting lens.";"independent.co.uk";100
"1191";"https://www.independent.co.uk/news/world/americas/us-politics/trump-weisselberg-indictment-five-takeaways-b1876689.html";28;11;0,6;39,2857142857143;"The article exhibits bias regarding the legal proceedings against the Trump Organization and CFO Alan Weisselberg, particularly through the use of word choice and speculative statements that could influence the reader's perception towards a negative interpretation of the events.";"independent.co.uk";100
"1192";"https://www.independent.co.uk/topic/nancy-pelosi";1;0;0;0;"The provided text does not contain any biased sentences as it does not present any information or make any claims that could be analyzed for bias.";"independent.co.uk";100
"1193";"https://www.independent.co.uk/tv/news/rand-paul-townhall-prank-caller-v1b612055";8;2;0,75;25;"The article exhibits bias through the use of word choice and emotional sensationalism, particularly in the description of the prank call incident involving Rand Paul, which may influence the reader's perception of the event.";"independent.co.uk";100
"1194";"https://www.independent.co.uk/voices/joe-biden-dementia-health-speech-2020-election-a9398316.html";31;6;0,633333333333333;19,3548387096774;"The article is biased regarding the discussion of Joe Biden's cognitive abilities, employing discriminatory, opinionated, emotional sensationalism, anecdotal evidence, and word choice biases to support its argument against the questioning of Biden's health.";"independent.co.uk";100
"1195";"https://www.insider.com/joe-biden-story-gang-leader-named-corn-pop-draws-skepticism-2019-9";29;2;0,75;6,89655172413793;"The article exhibits bias regarding the portrayal of Joe Biden's story about 'Corn Pop,' with a focus on discriminatory language and the use of subjective, negative word choices to cast doubt on the story's credibility.";"insider.com";100
"1196";"https://www.investopedia.com/federal-pandemic-unemployment-compensation-fpuc-definition-4802039";96;15;0,613333333333333;15,625;"The article contains instances of bias, particularly through the use of word choice and causal misunderstanding, regarding the Federal Pandemic Unemployment Compensation (FPUC) program and its impact on unemployment during the COVID-19 pandemic. The biases tend to evoke emotional responses, imply judgments, and oversimplify complex issues.";"investopedia.com";100
"1197";"https://www.investopedia.com/terms/f/federal-state-unemployment-compensation.asp";41;0;0;0;"The article does not seem to be biased as it provides a factual overview of the federal-state unemployment compensation program without promoting a particular viewpoint or agenda.";"investopedia.com";100
"1198";"https://www.investopedia.com/terms/f/federal-state-unemployment-compensation.asp#:~:text=The%20federal%2Dstate%20unemployment%20compensation%20program%20provides%20temporary%20financial%20assistance,implementing%20state%2Dsponsored%20unemployment%20benefits.";41;0;0;0;"The article does not seem to be biased as it provides a factual overview of the federal-state unemployment compensation program without promoting a particular viewpoint or agenda.";"investopedia.com";100
"1199";"https://www.mayoclinic.org/are-new-covid-19-vaccines-safe/vid-20506602";13;0;0;0;"The article does not seem to be biased. The discussion on the safety of COVID-19 vaccines is presented in a balanced and informative manner, without any evident bias towards a particular viewpoint or agenda.";"mayoclinic.org";70
"1200";"https://www.mayoclinic.org/coronavirus-covid-19/map";115;0;0;0;"The article does not seem to be biased as it provides factual information about COVID-19, its symptoms, causes, and preventive measures without promoting a particular viewpoint or agenda.";"mayoclinic.org";70
"1201";"https://www.mayoclinic.org/coronavirus-covid-19/vaccine-tracker";115;0;0;0;"The article does not seem to be biased as it provides factual information about COVID-19, its symptoms, causes, and preventive measures without promoting a particular viewpoint or agenda.";"mayoclinic.org";70
"1202";"https://www.mayoclinic.org/diseases-conditions/coronavirus/expert-answers/sex-and-coronavirus/faq-20486572#:~:text=The%20virus%20spreads%20by%20respiratory,you%20to%20the%20virus.";31;0;0;0;"The article does not seem to be biased as it provides factual information about the transmission of COVID-19 through sexual activity without promoting a particular viewpoint or using language that implies judgment.";"mayoclinic.org";70
"1203";"https://www.mayoclinic.org/diseases-conditions/coronavirus/in-depth/herd-immunity-and-coronavirus/art-20486808";58;0;0;0;"The article does not seem to be biased as it provides information about herd immunity and its application to diseases like COVID-19 in a neutral and informative manner.";"mayoclinic.org";70
"1204";"https://www.mayoclinic.org/es-es/coronavirus-covid-19/vaccine-tracker";115;0;0;0;"The article does not seem to be biased as it provides factual information about COVID-19, its symptoms, causes, and preventive measures without promoting a specific narrative or viewpoint.";"mayoclinic.org";70
"1205";"https://www.mediaite.com/news/nbc-white-house-correspondent-reports-on-biden-dozing-at-climate-summit-these-can-be-embarrassing-situations/";13;2;0,6;15,3846153846154;"The article exhibits bias through the use of word choice and opinionated statements, particularly in how it frames President Biden's behavior at the climate summit. The general bias tendency leans towards portraying the incident as more significant and negative than may be warranted.";"mediaite.com";95
"1206";"https://www.mediaite.com/tv/cnns-pamela-brown-grills-nih-director-on-oversight-failure-for-wuhan-research-why-should-americans-trust-you/";26;5;0,66;19,2307692307692;"The article exhibits bias regarding the NIH's oversight of grant funding, particularly in relation to gain-of-function research at the Wuhan Institute of Virology. The biases identified include Word Choice Bias, Leading Question Bias, and Insinuative Questioning Bias, all of which contribute to a narrative of negligence or incompetence on the part of the NIH.";"mediaite.com";95
"1207";"https://www.mediaite.com/uncategorized/far-right-activist-laura-loomer-banned-from-twitter-after-criticizing-muslim-congresswoman-elect/";3;0;0;0;"The article does not seem to be biased as it only contains a request for tips or story ideas without presenting any information that could be analyzed for bias.";"mediaite.com";95
"1208";"https://www.medpagetoday.com/special-reports/exclusives/92332";39;0;0;0;"The article does not seem to be biased as it presents a balanced discussion on the 'Zero COVID' debate, featuring perspectives from various experts without promoting a particular viewpoint or using language that implies judgment.";"medpagetoday.com";87,5
"1209";"https://www.medpagetoday.com/special-reports/exclusives/95282";49;3;0,6;6,12244897959184;"The article exhibits bias through the use of word choice, particularly in negatively framing the actions of the NIH and the credibility of the fibromyalgia test, as well as casting doubt on the capabilities of the vaccine developers. The general bias tendency leans towards questioning the integrity and effectiveness of certain healthcare practices and professionals.";"medpagetoday.com";87,5
"1210";"https://www.medpagetoday.com/special-reports/exclusives/95484";35;5;0,56;14,2857142857143;"The article exhibits bias regarding the allegations against Ventavia Research Group and Pfizer's COVID-19 vaccine trial, with a general tendency towards speculation, causal misunderstanding, word choice, opinionation, and emotional sensationalism.";"medpagetoday.com";87,5
"1211";"https://www.msnbc.com/ali-velshi/watch/jennifer-weisselberg-it-might-have-been-nice-but-it-wasn-t-legal-116017221777";5;3;0,6;60;"The article exhibits bias regarding the portrayal of Donald Trump and his organization, with a general tendency towards using emotionally charged language, ad hominem attacks, and word choice that implies judgment about the legality and morality of actions.";"msnbc.com";70
"1212";"https://www.msnbc.com/andrea-mitchell-reports/watch/pelosi-rejects-appointment-of-republican-reps-jordan-and-banks-to-january-6-select-committee-117128773968";2;1;0,8;50;"The article exhibits political bias by framing Pelosi's rejection of the Republican representatives without context, suggesting a negative portrayal of the decision.";"msnbc.com";70
"1213";"https://www.msnbc.com/deadline-white-house/watch/former-sdny-attorney-thinks-the-trump-org-will-likely-go-bankrupt-if-the-company-is-indicted-115494981886";2;1;0,9;50;"The article exhibits a high level of speculation bias regarding the potential bankruptcy of the Trump Organization, based on the hypothetical situation of indictment, without providing concrete evidence for such a claim.";"msnbc.com";70
"1214";"https://www.msnbc.com/hallie-jackson/watch/former-daughter-in-law-of-allen-weisselberg-reacts-live-to-news-of-trump-organization-expecting-to-be-charged-tomorrow-115742277801";3;1;0,6;33,3333333333333;"The article exhibits bias regarding the expected charges against the Trump Organization, specifically through the use of speculative language implying criminal liability and issues without substantial evidence.";"msnbc.com";70
"1215";"https://www.msnbc.com/morning-joe/watch/house-committee-investigating-january-6-set-to-hold-its-first-hearing-117442117963";2;0;0;0;"The article does not seem to be biased as it simply reports the upcoming event of the House committee's first hearing on the January 6 attack without including any subjective or prejudiced language.";"msnbc.com";70
"1216";"https://www.msnbc.com/morning-joe/watch/speaker-pelosi-adds-gop-rep-kinzinger-to-jan-6-committee-117383749599";1;0;0;0;"The article does not seem to be biased as it simply reports the action of Speaker Pelosi adding GOP Rep. Adam Kinzinger to the January 6 select committee without any indication of subjective or prejudiced language.";"msnbc.com";70
"1217";"https://www.msnbc.com/opinion/durham-s-sussman-indictment-bizarre-coda-doj-s-russia-investigation-n1279490";67;12;0,675;17,910447761194;"The article is biased regarding the indictment of Michael Sussmann, showing a general bias tendency through the use of speculative, opinionated, and word choice biases to undermine the legitimacy of the case and question the motives of the prosecutors and officials involved.";"msnbc.com";70
"1218";"https://www.msnbc.com/opinion/elise-stefanik-blaming-nancy-pelosi-jan-6-brazen-attack-reality-n1275189";28;2;0,75;7,14285714285714;"The article is biased against Elise Stefanik's position, using Ad Hominem Bias with moderate to high strength to discredit her claims without fully engaging with the arguments presented.";"msnbc.com";70
"1219";"https://www.msnbc.com/opinion/how-jennifer-weisselberg-could-cause-donald-trump-s-downfall-n1262013";48;10;0,59;20,8333333333333;"The article exhibits bias regarding the involvement of Jennifer Weisselberg in the legal investigation of the Trump Organization, employing word choice, emotional sensationalism, opinionated statements, and anecdotal evidence to influence the reader's perception of the situation. The general bias tendency leans towards portraying Jennifer Weisselberg's role and the legal investigation in a dramatic and speculative light, potentially undermining the objectivity of the reporting.";"msnbc.com";70
"1220";"https://www.msnbc.com/opinion/trump-organization-charges-could-open-indictment-floodgates-n1273078";63;16;0,625;25,3968253968254;"The article is biased regarding the indictment of the Trump Organization and its CFO, Allen Weisselberg, employing speculative language, word choice bias, and opinionated assertions to suggest a negative outcome and the likelihood of further legal actions, without always providing concrete evidence to support these claims.";"msnbc.com";70
"1221";"https://www.msnbc.com/opinion/trump-rally-triples-down-arizona-audit-lies-new-phase-damaging-n1274970";33;11;0,6;33,3333333333333;"The article is biased regarding the coverage of Donald Trump's rally in Arizona, particularly in its portrayal of the election fraud claims and the actions of Trump and the GOP. It exhibits a general bias tendency through the use of word choice and framing that implies negative judgments about the individuals and their motives, as well as a dismissal of the concerns and narratives presented.";"msnbc.com";70
"1222";"https://www.msnbc.com/rachel-maddow-show/pelosi-rejects-two-gop-picks-jan-6-investigatory-committee-n1274637";28;11;0,627272727272727;39,2857142857143;"The article is biased regarding the selection of members for the Jan. 6 investigatory committee, demonstrating a general bias tendency through the use of word choice, opinionated statements, and speculative assertions to undermine the credibility of certain individuals and parties involved.";"msnbc.com";70
"1223";"https://www.msnbc.com/rachel-maddow-show/why-jim-jordan-should-probably-expect-subpoena-jan-6-panel-n1275266";22;6;0,65;27,2727272727273;"The article exhibits bias regarding Jim Jordan's potential involvement in the investigatory panel, primarily through the use of word choice and opinionated statements that negatively frame his actions and character. The general bias tendency leans towards portraying Jordan in a negative light, particularly in his relationship with Trump and his stance on the 2020 presidential election.";"msnbc.com";70
"1224";"https://www.msnbc.com/rachel-maddow/watch/after-indictments-trump-investigation-moves-on-to-next-steps-nyt-115885637804";1;0;0;0;"The article does not seem to be biased as it presents the information regarding the Trump investigation in a factual manner without employing any of the discussed bias types.";"msnbc.com";70
"1225";"https://www.msnbc.com/rachel-maddow/watch/barrack-indictment-puts-new-attention-on-u-a-e-interest-in-getting-donald-trump-elected-117103685870";2;1;0,6;50;"The article exhibits a Word Choice Bias, implying a positive judgment towards the United Arab Emirates' actions to influence the election, thus showing a general bias tendency towards this topic.";"msnbc.com";70
"1226";"https://www.msnbc.com/rachel-maddow/watch/tom-barrack-indictment-adds-new-perspective-on-foreign-schemes-to-help-trump-win-election-117104709905";2;1;0,6;50;"The article exhibits a Word Choice Bias, specifically in the framing of foreign involvement in the Trump campaign, suggesting a negative portrayal without a balanced or neutral perspective.";"msnbc.com";70
"1227";"https://www.msnbc.com/the-beat-with-ari/watch/indicted-trump-org-cfo-allen-weisselberg-taps-lawyers-stripped-of-power-116789829594";5;0;0;0;"The article does not seem to be biased as it provides a factual report on the demotion and legal actions of the Trump Organization's CFO, Allen Weisselberg.";"msnbc.com";70
"1228";"https://www.msnbc.com/the-beat-with-ari/watch/trump-inaugural-chief-thomas-barrack-indicted-after-trump-org-cfo-allen-weisselberg-indicted-117095493661";2;1;0,6;50;"The article exhibits a Word Choice Bias, suggesting a positive connotation towards the individual's wealth and status despite the indictment, which may influence the reader's perception.";"msnbc.com";70
"1229";"https://www.msnbc.com/the-beat-with-ari/watch/trump-org-cfo-allen-weisselberg-waives-right-to-remain-silent-during-arrest-117095493824";4;2;0,75;50;"The article exhibits bias through the use of word choice and opinionated statements, suggesting a negative portrayal of the Trump Organization and administration without a balanced presentation of evidence.";"msnbc.com";70
"1230";"https://www.msnbc.com/the-beat-with-ari/watch/trump-org-witness-jennifer-weisselberg-says-she-s-facing-threats-over-her-beat-interview-113696837899";3;1;0,6;33,3333333333333;"The article exhibits bias through the use of Ad Hominem Bias, suggesting retaliatory actions by the Trump Org CFO without providing evidence or addressing the broader legal context, indicating a bias against the Trump Organization.";"msnbc.com";70
"1231";"https://www.msnbc.com/the-beat-with-ari/watch/trump-org-witness-jennifer-weisselberg-told-prosecutors-trump-was-involved-in-tax-scheme-116917317569";3;1;0,6;33,3333333333333;"The article contains a sentence that exhibits unsubstantiated claims bias, as it presents an assertion about Trump's involvement in a tax scheme without providing evidence. The general bias tendency leans towards implying wrongdoing on Trump's part.";"msnbc.com";70
"1232";"https://www.msnbc.com/the-beat-with-ari/watch/will-the-ny-d-a-indict-ex-pres-trump-here-are-the-legal-clues-i-msnbc-s-the-beat-114234437680";3;0;0;0;"The article does not seem to be biased as it presents a straightforward report on the legal aspects of the investigation into the Trump Organization, without employing any of the identified bias types.";"msnbc.com";70
"1233";"https://www.msnbc.com/the-last-word/look-back-gun-control-history-msna18083";69;17;0,647058823529412;24,6376811594203;"The article is biased regarding the topic of gun control, demonstrating a general bias tendency through the use of word choice, causal misunderstanding, anecdotal evidence, false dichotomy, opinionated, and generalization biases.";"msnbc.com";70
"1234";"https://www.nationalgeographic.com/environment/article/food-how-altered";159;17;0,547058823529412;10,6918238993711;"The article is biased regarding the topic of genetically engineered foods, demonstrating a general bias tendency towards speculative claims, emotional sensationalism, word choice, and causal misunderstandings, particularly in the areas of health and environmental impacts, regulatory processes, and the potential of the technology to address global food challenges.";"nationalgeographic.com";100
"1235";"https://www.nationalgeographic.com/science/article/covid-vaccines-latest-updates";60;2;0,75;3,33333333333333;"The article contains instances of Ad Hominem Bias, particularly in discussions related to climate change activism, where the personal attributes of the advocates are attacked rather than the substance of their arguments. This bias tendency undermines the objectivity of the reporting on these issues.";"nationalgeographic.com";100
"1236";"https://www.nationalgeographic.com/science/article/pfizer-biontech-interim-report-promising-but-lack-of-data-very-concerning";73;15;0,6;20,5479452054795;"The article exhibits bias regarding the reporting of Pfizer and BioNTech's COVID-19 vaccine trial, with a general tendency towards using emotionally charged language, speculative assertions, and subjective judgments to influence the reader's perception of the vaccine's efficacy, the companies' motives, and the trial process.";"nationalgeographic.com";100
"1237";"https://www.nationalgeographic.com/science/article/we-still-dont-know-the-origins-of-the-coronavirus-here-are-four-scenarios";95;7;0,6;7,36842105263158;"The article exhibits bias regarding the discussion on the origins of the coronavirus, particularly in the way it presents and interprets the evidence, with a general tendency towards opinionation and word choice bias to support a specific narrative.";"nationalgeographic.com";100
"1238";"https://www.nationalreview.com/2019/03/jacob-wohls-lying-hurts-real-victims/";0;1;0,9;Inf;"The article exhibits Word Choice Bias, particularly in the headline, by using negatively connoted terms to describe the individual, which suggests a general bias against the person discussed.";"nationalreview.com";85
"1239";"https://www.nationalreview.com/2021/10/the-idiocies-of-the-u-s-supply-chain/";0;0;0;0;"The article does not seem to be biased as it presents a neutral discussion on U.S. supply chain disruptions and inefficiencies without showing a general bias tendency.";"nationalreview.com";85
"1240";"https://www.nationalreview.com/corner/can-the-biden-administration-be-trusted-to-expand-the-no-fly-list/";0;1;0,6;Inf;"The article exhibits a Word Choice Bias regarding the expansion of the No Fly List to include 'Domestic Violent Extremists,' suggesting a potential bias against the groups or individuals encompassed by this term.";"nationalreview.com";85
"1241";"https://www.nationalreview.com/magazine/2021/09/13/bidens-blunders/";0;0;0;0;"The article does not seem to be biased as it only provides a headline without any specific content to analyze for bias.";"nationalreview.com";85
"1242";"https://www.nationalreview.com/news/if-you-dont-want-to-get-into-the-details-youre-part-of-the-problem/";0;0;0;0;"The article does not exhibit bias as it primarily focuses on fact-checking and providing information on various topics without showing a general bias tendency.";"nationalreview.com";85
"1243";"https://www.nationalreview.com/news/nih-admits-to-funding-gain-of-function-research-in-wuhan-says-ecohealth-violated-reporting-requirements/";0;1;0,6;Inf;"The article exhibits a Word Choice Bias, specifically in the use of 'Admits,' which implies a negative connotation towards the NIH's acknowledgment of funding research in Wuhan. This bias suggests a tendency to frame the issue in a way that casts the NIH's actions in a negative light.";"nationalreview.com";85
